"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","timeout","failed_images","failed_audio","failed_video","category","letter","correct_response","correct_response_key","trial_counter","current_image","test_triplet","foil_triplet","correct","firstSequencePaths","secondSequencePaths"
"","null","image-keyboard-response","149","2.0.0","157937","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","126","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","150","2.0.0","158953","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","127","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","151","2.0.0","159967","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","128","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","152","2.0.0","160968","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","129","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","153","2.0.0","161970","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","130","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","154","2.0.0","162972","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","131","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","155","2.0.0","163987","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","132","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","156","2.0.0","165002","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","133","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","157","2.0.0","166004","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","134","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","158","2.0.0","167017","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","135","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","159","2.0.0","168030","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","136","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","160","2.0.0","169044","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","137","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","161","2.0.0","170057","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","138","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","162","2.0.0","171071","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","139","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","163","2.0.0","172086","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","140","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","164","2.0.0","173100","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","141","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","165","2.0.0","174102","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","142","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","166","2.0.0","175116","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","143","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","167","2.0.0","176129","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","144","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","168","2.0.0","177130","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","145","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","169","2.0.0","178142","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","146","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","170","2.0.0","179154","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","147","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","171","2.0.0","180170","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","148","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","172","2.0.0","181172","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","149","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","173","2.0.0","182188","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","150","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","174","2.0.0","183203","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","151","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","175","2.0.0","184217","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","152","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","176","2.0.0","185232","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","153","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","177","2.0.0","186245","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","154","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","178","2.0.0","187260","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","155","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","179","2.0.0","188273","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","156","stimuli/kitchen_29.jpg","","","","",""
"","903","image-keyboard-response","180","2.0.0","189287","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg"," ","","","","","kitchen","D","repeat"," ","156","","","","","",""
"","null","image-keyboard-response","181","2.0.0","190302","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","157","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","182","2.0.0","191314","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","158","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","183","2.0.0","192330","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","159","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","184","2.0.0","193341","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","160","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","185","2.0.0","194353","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","161","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","186","2.0.0","195368","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","162","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","187","2.0.0","196370","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","163","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","188","2.0.0","197373","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","164","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","189","2.0.0","198385","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","165","stimuli/bridge_55.jpg","","","","",""
"","644","image-keyboard-response","190","2.0.0","199388","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg"," ","","","","","bridge","G","repeat"," ","165","","","","","",""
"","null","image-keyboard-response","191","2.0.0","200401","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","166","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","192","2.0.0","201418","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","167","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","193","2.0.0","202432","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","168","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","194","2.0.0","203433","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","169","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","195","2.0.0","204450","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","170","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","196","2.0.0","205455","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","171","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","197","2.0.0","206470","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","172","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","198","2.0.0","207480","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","173","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","199","2.0.0","208492","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","174","stimuli/kitchen_29.jpg","","","","",""
"","440","image-keyboard-response","200","2.0.0","209508","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg"," ","","","","","kitchen","D","repeat"," ","174","","","","","",""
"","null","image-keyboard-response","201","2.0.0","210522","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","175","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","202","2.0.0","211524","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","176","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","203","2.0.0","212528","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","repeat"," ","176","","","","","",""
"","null","image-keyboard-response","204","2.0.0","213531","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","177","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","205","2.0.0","214547","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","178","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","206","2.0.0","215563","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","179","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","207","2.0.0","216574","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","180","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","208","2.0.0","217589","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","repeat"," ","180","","","","","",""
"","null","image-keyboard-response","209","2.0.0","218604","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","181","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","210","2.0.0","219620","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","182","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","211","2.0.0","220635","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","183","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","212","2.0.0","221640","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","184","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","213","2.0.0","222654","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","185","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","214","2.0.0","223666","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","186","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","215","2.0.0","224682","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","187","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","216","2.0.0","225696","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","188","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","217","2.0.0","226701","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","repeat"," ","188","","","","","",""
"","null","image-keyboard-response","218","2.0.0","227715","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","189","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","219","2.0.0","228729","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","repeat"," ","189","","","","","",""
"","null","image-keyboard-response","220","2.0.0","229744","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","190","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","221","2.0.0","230759","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","191","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","222","2.0.0","231770","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","192","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","223","2.0.0","232784","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","193","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","224","2.0.0","233798","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","194","stimuli/playground_23.jpg","","","","",""
"","603","image-keyboard-response","225","2.0.0","234802","pbtb0o7fkvk","camel","stimuli/playground_23.jpg"," ","","","","","playground","I","repeat"," ","194","","","","","",""
"","null","image-keyboard-response","226","2.0.0","235815","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","195","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","227","2.0.0","236829","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","196","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","228","2.0.0","237843","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","197","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","229","2.0.0","238856","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","repeat"," ","197","","","","","",""
"","null","image-keyboard-response","230","2.0.0","239870","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","198","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","231","2.0.0","240886","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","199","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","232","2.0.0","241901","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","200","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","233","2.0.0","242916","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","201","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","234","2.0.0","243931","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","202","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","235","2.0.0","244948","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","203","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","236","2.0.0","245961","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","204","stimuli/gym_24.jpg","","","","",""
"","369","image-keyboard-response","237","2.0.0","246977","pbtb0o7fkvk","camel","stimuli/gym_24.jpg"," ","","","","","gym","J","repeat"," ","204","","","","","",""
"","null","image-keyboard-response","238","2.0.0","247991","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","205","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","239","2.0.0","249004","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","206","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","240","2.0.0","250016","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","repeat"," ","206","","","","","",""
"","null","image-keyboard-response","241","2.0.0","251029","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","207","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","242","2.0.0","252044","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","208","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","243","2.0.0","253058","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","209","stimuli/stream_45.jpg","","","","",""
"","469","image-keyboard-response","244","2.0.0","254072","pbtb0o7fkvk","camel","stimuli/stream_45.jpg"," ","","","","","stream","F","repeat"," ","209","","","","","",""
"","null","image-keyboard-response","245","2.0.0","255086","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","210","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","246","2.0.0","256088","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","211","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","247","2.0.0","257101","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","212","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","248","2.0.0","258115","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","repeat"," ","212","","","","","",""
"","null","image-keyboard-response","249","2.0.0","259119","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","213","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","250","2.0.0","260131","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","214","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","251","2.0.0","261146","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","215","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","252","2.0.0","262149","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","216","stimuli/bridge_55.jpg","","","","",""
"","597","image-keyboard-response","253","2.0.0","263150","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg"," ","","","","","bridge","G","repeat"," ","216","","","","","",""
"","null","image-keyboard-response","254","2.0.0","264162","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","217","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","255","2.0.0","265177","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","218","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","256","2.0.0","266193","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","219","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","257","2.0.0","267205","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","220","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","258","2.0.0","268219","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","221","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","259","2.0.0","269233","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","222","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","260","2.0.0","270250","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","223","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","261","2.0.0","271262","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","224","stimuli/playground_23.jpg","","","","",""
"","555","image-keyboard-response","262","2.0.0","272276","pbtb0o7fkvk","camel","stimuli/playground_23.jpg"," ","","","","","playground","I","repeat"," ","224","","","","","",""
"","null","image-keyboard-response","263","2.0.0","273290","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","225","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","264","2.0.0","274307","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","226","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","265","2.0.0","275321","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","227","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","266","2.0.0","276334","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","228","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","267","2.0.0","277351","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","repeat"," ","228","","","","","",""
"","null","image-keyboard-response","268","2.0.0","278367","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","229","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","269","2.0.0","279379","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","230","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","270","2.0.0","280395","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","231","stimuli/kitchen_29.jpg","","","","",""
"","453","image-keyboard-response","271","2.0.0","281410","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg"," ","","","","","kitchen","D","repeat"," ","231","","","","","",""
"","null","image-keyboard-response","272","2.0.0","282413","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","232","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","273","2.0.0","283428","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","233","stimuli/stream_45.jpg","","","","",""
"","492","image-keyboard-response","274","2.0.0","284441","pbtb0o7fkvk","camel","stimuli/stream_45.jpg"," ","","","","","stream","F","repeat"," ","233","","","","","",""
"","null","image-keyboard-response","275","2.0.0","285442","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","234","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","276","2.0.0","286444","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","235","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","277","2.0.0","287458","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","236","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","278","2.0.0","288473","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","non-repeat","null","237","stimuli/gym_24.jpg","","","","",""
"","null","image-keyboard-response","279","2.0.0","289486","pbtb0o7fkvk","camel","stimuli/gym_24.jpg","null","","","","","gym","J","repeat"," ","237","","","","","",""
"","null","image-keyboard-response","280","2.0.0","290501","pbtb0o7fkvk","camel","stimuli/coast_64.jpg","null","","","","","coast","K","non-repeat","null","238","stimuli/coast_64.jpg","","","","",""
"","null","image-keyboard-response","281","2.0.0","291504","pbtb0o7fkvk","camel","stimuli/desert_63.jpg","null","","","","","desert","L","non-repeat","null","239","stimuli/desert_63.jpg","","","","",""
"","null","image-keyboard-response","282","2.0.0","292519","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","240","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","283","2.0.0","293536","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","241","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","284","2.0.0","294552","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","242","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","285","2.0.0","295567","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","243","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","286","2.0.0","296580","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","244","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","287","2.0.0","297594","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","245","stimuli/stream_45.jpg","","","","",""
"","null","image-keyboard-response","288","2.0.0","298609","pbtb0o7fkvk","camel","stimuli/woods_42.jpg","null","","","","","woods","A","non-repeat","null","246","stimuli/woods_42.jpg","","","","",""
"","null","image-keyboard-response","289","2.0.0","299625","pbtb0o7fkvk","camel","stimuli/bar_10.jpg","null","","","","","bar","B","non-repeat","null","247","stimuli/bar_10.jpg","","","","",""
"","null","image-keyboard-response","290","2.0.0","300637","pbtb0o7fkvk","camel","stimuli/bathroom_63.jpg","null","","","","","bathroom","C","non-repeat","null","248","stimuli/bathroom_63.jpg","","","","",""
"","null","image-keyboard-response","291","2.0.0","301651","pbtb0o7fkvk","camel","stimuli/bridge_55.jpg","null","","","","","bridge","G","non-repeat","null","249","stimuli/bridge_55.jpg","","","","",""
"","null","image-keyboard-response","292","2.0.0","302667","pbtb0o7fkvk","camel","stimuli/field_18.jpg","null","","","","","field","H","non-repeat","null","250","stimuli/field_18.jpg","","","","",""
"","null","image-keyboard-response","293","2.0.0","303670","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","non-repeat","null","251","stimuli/playground_23.jpg","","","","",""
"","null","image-keyboard-response","294","2.0.0","304686","pbtb0o7fkvk","camel","stimuli/playground_23.jpg","null","","","","","playground","I","repeat"," ","251","","","","","",""
"","null","image-keyboard-response","295","2.0.0","305701","pbtb0o7fkvk","camel","stimuli/kitchen_29.jpg","null","","","","","kitchen","D","non-repeat","null","252","stimuli/kitchen_29.jpg","","","","",""
"","null","image-keyboard-response","296","2.0.0","306717","pbtb0o7fkvk","camel","stimuli/street_56.jpg","null","","","","","street","E","non-repeat","null","253","stimuli/street_56.jpg","","","","",""
"","null","image-keyboard-response","297","2.0.0","307734","pbtb0o7fkvk","camel","stimuli/stream_45.jpg","null","","","","","stream","F","non-repeat","null","254","stimuli/stream_45.jpg","","","","",""
