"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","category","letter","correct_response","correct_response_key","trial_counter","current_image","test_triplet","foil_triplet","correct","firstSequencePaths","secondSequencePaths"
"","","","","","image-keyboard-response","298","2.0.0","419097","panu1747hap","cheetah","null","stimuli/coast_38.jpg","null","coast","F","non-repeat","null","254","stimuli/coast_38.jpg","","","","",""
"","","","","","image-keyboard-response","299","2.0.0","420101","panu1747hap","cheetah","null","stimuli/playground_60.jpg","null","playground","G","non-repeat","null","255","stimuli/playground_60.jpg","","","","",""
"","","","","","image-keyboard-response","300","2.0.0","421103","panu1747hap","cheetah","null","stimuli/stream_2.jpg","null","stream","H","non-repeat","null","256","stimuli/stream_2.jpg","","","","",""
"","","","","","image-keyboard-response","301","2.0.0","422108","panu1747hap","cheetah","null","stimuli/bridge_12.jpg","null","bridge","I","non-repeat","null","257","stimuli/bridge_12.jpg","","","","",""
"","","","","","image-keyboard-response","302","2.0.0","423111","panu1747hap","cheetah","null","stimuli/bathroom_2.jpg","null","bathroom","A","non-repeat","null","258","stimuli/bathroom_2.jpg","","","","",""
"","","","","","image-keyboard-response","303","2.0.0","424116","panu1747hap","cheetah","null","stimuli/bathroom_2.jpg","null","bathroom","A","repeat"," ","258","","","","","",""
"","","","","","image-keyboard-response","304","2.0.0","425119","panu1747hap","cheetah","null","stimuli/gym_51.jpg","null","gym","B","non-repeat","null","259","stimuli/gym_51.jpg","","","","",""
"","","","","","image-keyboard-response","305","2.0.0","426122","panu1747hap","cheetah","null","stimuli/field_43.jpg","null","field","C","non-repeat","null","260","stimuli/field_43.jpg","","","","",""
"","","","","","image-keyboard-response","306","2.0.0","427125","panu1747hap","cheetah","null","stimuli/bar_9.jpg","null","bar","J","non-repeat","null","261","stimuli/bar_9.jpg","","","","",""
"","","","","","image-keyboard-response","307","2.0.0","428128","panu1747hap","cheetah","null","stimuli/kitchen_46.jpg","null","kitchen","K","non-repeat","null","262","stimuli/kitchen_46.jpg","","","","",""
"","","","","","image-keyboard-response","308","2.0.0","429132","panu1747hap","cheetah","null","stimuli/street_47.jpg","null","street","L","non-repeat","null","263","stimuli/street_47.jpg","","","","",""
"","","","","","image-keyboard-response","309","2.0.0","430137","panu1747hap","cheetah","null","stimuli/woods_21.jpg","null","woods","D","non-repeat","null","264","stimuli/woods_21.jpg","","","","",""
"","","","","","image-keyboard-response","310","2.0.0","431140","panu1747hap","cheetah","null","stimuli/desert_36.jpg","null","desert","E","non-repeat","null","265","stimuli/desert_36.jpg","","","","",""
"","","","","","image-keyboard-response","311","2.0.0","432143","panu1747hap","cheetah","null","stimuli/coast_38.jpg","null","coast","F","non-repeat","null","266","stimuli/coast_38.jpg","","","","",""
"","","","","","image-keyboard-response","312","2.0.0","433147","panu1747hap","cheetah","804","stimuli/coast_38.jpg"," ","coast","F","repeat"," ","266","","","","","",""
"","","","","","image-keyboard-response","313","2.0.0","434151","panu1747hap","cheetah","null","stimuli/playground_60.jpg","null","playground","G","non-repeat","null","267","stimuli/playground_60.jpg","","","","",""
